tweet_id,tweet_link,author_name,author_handle,text,timestamp,likes,retweets,replies,image_urls,is_reply,reply_to,conversation_id
1909851249329275287,https://x.com/Crypto_Jargon/status/1909851249329275287,Neel (Crypto Jargon),@Crypto_Jargon,"Nothing frustrates me more than  @letsblinkit  and their Document printing feature or lack there of!

My ex was more reliable than them, never delivering shit when you need it in an emergency.",2025-04-09T06:09:55.000Z,29,0,11,,False,,
1909862020079665368,https://x.com/Crypto_Jargon/status/1909862020079665368,Neel (Crypto Jargon),@Crypto_Jargon,Atleast it came,2025-04-09T06:52:43.000Z,2,0,3,,False,,
1908410717880959026,https://x.com/safeearth1334/status/1908410717880959026,A fan for life,@safeearth1334,"@letsblinkit   Stop fooling customers , I bought power bank and it’s not working dispute sharing videos of product which is not working your team is asking share more videos so what you want I will record 1 hour video of product ???????   #Notoblinkit",2025-04-05T06:45:46.000Z,0,0,4,,False,,
1909505964572918192,https://x.com/safeearth1334/status/1909505964572918192,A fan for life,@safeearth1334,"You have replied after 2 days and expecting now consumer will reply right away 

Kindly please send a message so that I can explain the issue.",2025-04-08T07:17:53.000Z,0,0,5,,False,,
1909494532187758956,https://x.com/Ankit0Bhardwaj/status/1909494532187758956,ankit bhardwaj,@Ankit0Bhardwaj,I have ordered a oneplus buds from   @letsblinkit  and i hav'nt received my order. And my app shows they have delivered my order. There is no customer care number available. They are not active for chats. We are doing mail from last two days and not receiving any help.,2025-04-08T06:32:27.000Z,0,0,7,,False,,
1909492878906474632,https://x.com/RanjanRaj2405/status/1909492878906474632,Ranjan Raj,@RanjanRaj2405,"@letsblinkit  It was my first order with u, but I am totally disappointed. After making payment, packaging was also done but u made me wait around 45-55 minutes and later cancelled my order. The store was just 200 meters from my delivery address.  @Flipkartminutes  need to switch.",2025-04-08T06:25:53.000Z,0,0,5,,False,,
1909450714503692793,https://x.com/bakshi1962/status/1909450714503692793,Manish Bakshi,@bakshi1962,"@letsblinkit  I purchased items worth Rs1180/- on 5 April 25 at Secunderabad. However one item Tata Samoan Moong Dal was rotten, not edible as grains had stuck together implying these are infected with germs. The helpline refused to consider my request.",2025-04-08T03:38:20.000Z,0,0,3,https://pbs.twimg.com/media/Gn-7TaKXcAA5VYb?format=jpg&name=small|https://pbs.twimg.com/media/Gn-7TaNWEAAR4je?format=jpg&name=small,False,,
1909450073999614298,https://x.com/PramodKrisdaz/status/1909450073999614298,Pramod Das,@PramodKrisdaz,"Received a return refund as coupon code but your app doesn’t reflect the same nor does it give me any option to use the code on checkout.  @letsblinkit  
The chatbot is useless and where’s the customer’s option to speak to someone?",2025-04-08T03:35:48.000Z,0,0,3,,False,,
1909106233828663615,https://x.com/thecarnagecens/status/1909106233828663615,Censor,@thecarnagecens,@letsblinkit  has lost the customer experience battle for me today. My order was delayed by 30 minutes and the customer support executive was not able to reach even the store manager. I will be moving on Blinkit to other platforms.,2025-04-07T04:49:30.000Z,0,0,3,,False,,
1910407261614207146,https://x.com/thecarnagecens/status/1910407261614207146,Censor,@thecarnagecens,@blinkitcares   @letsblinkit  I have uninstalled the app. Please close the case.,2025-04-10T18:59:19.000Z,0,0,1,,False,,
1908837000670560370,https://x.com/Nirvesh484145/status/1908837000670560370,Nirvesh,@Nirvesh484145,Blinkit valo ne kiya doka dikhaya kuch bejate hai kuch agar inse bolo  isako sahi kar do to bolte hai aapko yahi lene padega chahe jo kar lo,2025-04-06T10:59:40.000Z,0,0,1,https://pbs.twimg.com/media/Gn2NIsBWcAE31L-?format=jpg&name=900x900,False,,
1909943046180831255,https://x.com/Nirvesh484145/status/1909943046180831255,Nirvesh,@Nirvesh484145,8595507840,2025-04-09T12:14:41.000Z,0,0,4,,False,,
1910058884909138005,https://x.com/remoworld/status/1910058884909138005,Nagaraj,@remoworld,@letsblinkit   @blinkitcares  feel disappointed about wrong products delivery,2025-04-09T19:54:59.000Z,0,0,2,,False,,
1910011615002439908,https://x.com/AxK_OG/status/1910011615002439908,AxK,@AxK_OG,"I've been checking since morning 
There's still Currently Unavailable 
Worst Experience  
 @letsblinkit   @deepigoyal   @zomato   @lifeindistrict   @blinkitcares",2025-04-09T16:47:09.000Z,0,0,2,https://pbs.twimg.com/media/GoG5cQeWYAAxts8?format=jpg&name=small,False,,
1910234167972864037,https://x.com/parth_aggrwal/status/1910234167972864037,Parth Aggarwal,@parth_aggrwal,@letsblinkit   @zomato  You need to work on customer care support as I haven’t got a resolution. I had a failed order on the App in which amount was deducted on 02 April and till today there is no refund in my account. But the app says refund is already there on 07 April. Reply Me,2025-04-10T07:31:30.000Z,0,1,2,https://pbs.twimg.com/media/GoKD2VHXYAApUyA?format=jpg&name=900x900,False,,
1910228128271589740,https://x.com/ibiswajitmishra/status/1910228128271589740,Biswajit Mishra,@ibiswajitmishra,"Dear  @letsblinkit ,
I'm disappointed. I ordered a veg cake from blinkit, trusting the label. But I received a cake that contains egg.
Someone who follows  veg diet, this isn’t a mistake it’s a breach of trust  on labeling standards. It affects religious sentiments.
 @fssaiindia",2025-04-10T07:07:30.000Z,0,0,2,https://pbs.twimg.com/media/GoJ-W1kWoAAlRsb?format=jpg&name=small|https://pbs.twimg.com/media/GoJ-W9xXAAAMeyz?format=jpg&name=small,False,,
1910316038878535990,https://x.com/mukeshindia1/status/1910316038878535990,Mukesh Aggarwal,@mukeshindia1,"Arrogance of delivery Boy. Put goods without Bag, just on the upper stairs.",2025-04-10T12:56:50.000Z,0,0,2,,False,,
1909942693008224415,https://x.com/Siddhan52108358/status/1909942693008224415,Siddhant Singh,@Siddhan52108358,"@bistrobyblinkit   @letsblinkit   @deepigoyal   @albinder  

Ordered a sandwich and coffee from bistro. Took 20 mins instead of 10 minutes. 

Got a bee free inside of my coffee. Took it up with the team, offered a refund of coffee. lol. 

Hygiene on point.",2025-04-09T12:13:17.000Z,0,0,2,https://pbs.twimg.com/media/GoF6v3UWMAA9g5J?format=jpg&name=small,False,,
1910288111784911048,https://x.com/thecarnagecens/status/1910288111784911048,Censor,@thecarnagecens,@letsblinkit  i have stopped using the app. You have lost a customer. Don't worry.,2025-04-10T11:05:51.000Z,0,0,2,,False,,
1910258456415580509,https://x.com/Anirban12Mandal/status/1910258456415580509,Anirban Mandal,@Anirban12Mandal,"Exactly. This is unfair. Even  @letsblinkit  wallet is not functional. I loaded  @zomato  wallet just for  @letsblinkit  as I stopped ordering. Also bought high value  @zomato  GV for same. 

 @letsblinkit 
 @albinder 
 @deepigoyal",2025-04-10T09:08:01.000Z,3,0,4,https://pbs.twimg.com/media/GoGsDXIX0AElH6o?format=jpg&name=small,False,,
1909508423353594087,https://x.com/Dhananj03539107/status/1909508423353594087,Dhananjay Kumar sharma,@Dhananj03539107,@letsblinkit,2025-04-08T07:27:39.000Z,0,1,1,https://pbs.twimg.com/media/Gn_vyPRbwAAVXT-?format=jpg&name=900x900,False,,
1910252770721964504,https://x.com/Dhananj03539107/status/1910252770721964504,Dhananjay Kumar sharma,@Dhananj03539107,@letsblinkit  I have not received any information regarding my query,2025-04-10T08:45:25.000Z,0,0,2,,False,,
1909330773326676433,https://x.com/Rida948/status/1909330773326676433,Saima Rida,@Rida948,The delivery boy is very much arrogant tha boy nameSujoy telling me a girl to come down and pickup the order thats very disgusting its a home delivery service.i did not recceive my order disgustingbehaviourhier those ones still not getting any response and refund.   @letsblinkit,2025-04-07T19:41:44.000Z,0,0,3,,False,,
1909631123933508082,https://x.com/Garyrongkali/status/1909631123933508082,gaurav singh,@Garyrongkali,No reply from pathetic service provider  @letsblinkit  .  @jaagograhakjago   @ConsumerReports   @jagograhakjago   @consumerforum_   @consumerForumCF   @consumerForumCF   @zaconsumerforum,2025-04-08T15:35:13.000Z,0,0,3,https://pbs.twimg.com/media/Gn9FoFxWsAAz_RZ?format=jpg&name=small|https://pbs.twimg.com/media/Gn9FoFxXIAAuPz2?format=jpg&name=small|https://pbs.twimg.com/media/Gn9FoF2WwAA02y6?format=jpg&name=small|https://pbs.twimg.com/media/Gn9FoF3XMAAjTJg?format=jpg&name=small,False,,
1909320195296182699,https://x.com/Nonu29098625/status/1909320195296182699,Sanatani ladka,@Nonu29098625,"@letsblinkit  

Call nh krte na customer support krta h 

Call me 7838639805",2025-04-07T18:59:42.000Z,0,0,3,https://pbs.twimg.com/media/Gn9EmNCWQAAKFxi?format=jpg&name=900x900,False,,
1909314389666132428,https://x.com/semexpertnav/status/1909314389666132428,Natasha Kaurra | Paid Ads + CRO + PPC Whitelabel,@semexpertnav,"ordered an Agaro Volumizer, which was faulty. Blinkit support is refusing to take it back. TO become the fast,  @letsblinkit  you forget to become the best or better on service.",2025-04-07T18:36:38.000Z,0,0,3,,False,,
1909621084812722334,https://x.com/SimplyMekunal/status/1909621084812722334,SimplyMe,@SimplyMekunal,@letsblinkit  such a horrible chat support for damaged product delivery,2025-04-08T14:55:20.000Z,0,0,4,,False,,
1909296834616361332,https://x.com/ronniekuhl/status/1909296834616361332,Ronnie,@ronniekuhl,"@blinkitcares   @letsblinkit  After making me wait for 30 mins, your customer support just calls and cancels order without any apology or coupon. PATHETIC SERVICE. WORST APP. Just a waste of time.",2025-04-07T17:26:53.000Z,0,0,3,https://pbs.twimg.com/media/Gn8vWYMXsAA3T6F?format=jpg&name=900x900,False,,
1909276912230244830,https://x.com/royamitk/status/1909276912230244830,Amit Roy,@royamitk,@letsblinkit  repeated wrong items being delivered,2025-04-07T16:07:43.000Z,0,0,3,,False,,
1909544678820647133,https://x.com/royamitk/status/1909544678820647133,Amit Roy,@royamitk,"ORD603815498, I had ordered Mangaldeep Pushpa 3 in 1 scent incence stick, but received some other Mangaldeep agarbatti",2025-04-08T09:51:43.000Z,0,0,4,,False,,
1909237260114899228,https://x.com/nitin_gadkari/status/1909237260114899228,Nitin Gadkari,@nitin_gadkari,"Today, instead of urging the delivery rider to rush, let’s say—""Jaldi mat machao, aaram se aao.""  

Our words matter. A simple reminder can help save his life—and the lives of others on the road. A little patience from us can ensure a safer journey for all.",2025-04-07T13:30:09.000Z,436,101,29,,False,,
1909278400197370349,https://x.com/kingvivek/status/1909278400197370349,Vivek R. Vora,@kingvivek,@letsblinkit   oepend in my city bhavnagar and all their riders are chosing to ride wrong side to save time and deliver jnder 10 minutes that practice is so wrong,2025-04-07T16:13:37.000Z,0,0,3,,False,,
1909270804690280907,https://x.com/shrikamal5558/status/1909270804690280907,Vaibhav,@shrikamal5558,"@letsblinkit  I ordered this  #sona  Masoori  rice from  #letsblinkit   I received bad quality and wrong item, I asked them for a refund but they are not responding. 
Disgusting  
 #Blinkit  and  #Zepto  has better customer support",2025-04-07T15:43:27.000Z,0,1,3,,False,,
1909270656891355593,https://x.com/rahul_prism/status/1909270656891355593,Rahul Agarwal,@rahul_prism,"@letsblinkit  kindly arrange for Return of the product. Every time i try on the app for support, every time chat is being ended without providing any support.",2025-04-07T15:42:51.000Z,0,0,3,,False,,
1909269591911551385,https://x.com/sagar3330/status/1909269591911551385,Sagar Bhalerao,@sagar3330,@letsblinkit  How to connect customer care there is no response on chat section,2025-04-07T15:38:37.000Z,0,0,3,https://pbs.twimg.com/media/Gn8WkgYXcAArVCI?format=jpg&name=900x900,False,,
1909269414312129015,https://x.com/guptadesh/status/1909269414312129015,desh,@guptadesh,@zomato   @letsblinkit  Not able to use our Zomato wallet money for blinket purchases from today.. no advance notice or intimation to consumers.. how can the Zomato force me to spend my wallet on Zomato deliveries .. I loaded Zomato wallet only because it allowed blinket purchases !,2025-04-07T15:37:55.000Z,0,2,4,,False,,
1909562100407844998,https://x.com/MR_ROHIT36/status/1909562100407844998,mr rohit yt,@MR_ROHIT36,"@letsblinkit   
I ordered raw mangoes and they gave me spoiled one and ripe mango",2025-04-08T11:00:57.000Z,0,0,4,https://pbs.twimg.com/media/GoAgmo4bEAATXn8?format=jpg&name=small|https://pbs.twimg.com/media/GoAgmp6bwAEy5iv?format=jpg&name=small|https://pbs.twimg.com/media/GoAgmqdbEAAhN9C?format=jpg&name=small|https://pbs.twimg.com/media/GoAgmsCaMAANiON?format=jpg&name=small,False,,
1910005060118904963,https://x.com/BhkatwithModi/status/1910005060118904963,ProudtoIndian,@BhkatwithModi,"@letsblinkit 
I have ordered an item and cancelled it by mistakenly giving me a promo code.
I do not want this promo code.I had discussed with your team they said not possible.
I feel very disappointed  organization does not have any backend support for payment related issues.",2025-04-09T16:21:07.000Z,0,0,1,,False,,
1909665526441447732,https://x.com/Aryangarg3705/status/1909665526441447732,Aryan Garg,@Aryangarg3705,"Bhai ye sahi hai metro cities me sab kuch 10 min me deliver, mere city me to  @letsblinkit  hai fir bhi mere address par bolta hai sorry we are not serving this area, although mera ghar city headquarters se sirf 4 Km hai",2025-04-08T17:51:56.000Z,0,0,3,https://pbs.twimg.com/media/Gn8FON_WMAAWAMy?format=jpg&name=360x360|https://pbs.twimg.com/media/Gn8FOQKWkAAbF1T?format=jpg&name=360x360|https://pbs.twimg.com/media/Gn8FOTPX0AAvI81?format=jpg&name=360x360,False,,
1909660120528933117,https://x.com/ronitchandra4/status/1909660120528933117,ronit chandra,@ronitchandra4,"@letsblinkit  

Bought a desk speaker via Blinkit—poor audio quality, requested a replacement, same issue again. Now being asked to contact the brand for refund. I explained it may be a compatibility issue, but had a terrible experience with CS. Disappointed with the support.",2025-04-08T17:30:27.000Z,0,0,3,,False,,
1909431813732548644,https://x.com/someshkurrey/status/1909431813732548644,Somesh Kumar,@someshkurrey,@letsblinkit  There is no any previous information requested from your side. Please let me know what information you needed. I am not able to see my old orders before June 2024. I have started using blinkit from 2022 itself.,2025-04-08T02:23:14.000Z,0,0,4,,False,,
1909156454977634767,https://x.com/PpLoAman/status/1909156454977634767,Aman,@PpLoAman,"@letsblinkit  
ORD302354766
Ordered an ice cream via instant delivery and it arrived with a broken seal and leaking everywhere. Super disappointed—speed shouldn’t come at the cost of quality and safety.""",2025-04-07T08:09:03.000Z,1,0,5,,False,,
1909131358829502511,https://x.com/kumarnavaneeth0/status/1909131358829502511,Navaneeth Kumar,@kumarnavaneeth0,"@letsblinkit  itself admits that there is no point in speaking to them, rather admit the fate of customers. Anyone can become a one time great quick commerce but repeated customers are only with great customer experience, an i think  #blinkit  failed here.",2025-04-07T06:29:20.000Z,0,0,3,https://pbs.twimg.com/media/Gn6Y1Z7WsAAbu1w?format=jpg&name=small|https://pbs.twimg.com/media/Gn6Y1c0W0AAXLQx?format=jpg&name=small|https://pbs.twimg.com/media/Gn6Y1e3WMAAzKqZ?format=jpg&name=small,False,,
1909117963115839687,https://x.com/aayujain1592/status/1909117963115839687,Aayushi Jain,@aayujain1592,Please resolve Case-ID:[#1742802913611#] and return inventory. I dont want to waste the products. Its been 2 plus weeks.,2025-04-07T05:36:06.000Z,0,0,4,,False,,
1909509882807460317,https://x.com/Dhananj03539107/status/1909509882807460317,Dhananjay Kumar sharma,@Dhananj03539107,#patheticservices#blinkit,2025-04-08T07:33:27.000Z,0,0,3,,False,,
1909561752833900993,https://x.com/My_Vicky_128/status/1909561752833900993,Vicky Sahu,@My_Vicky_128,@letsblinkit  blinkwith shopping problem not allowable upi not available cash main order nahin kar pa raha hun kuchh bhi ek mahine se problem ho rahi hai  @zomato,2025-04-08T10:59:34.000Z,0,0,2,https://pbs.twimg.com/media/GoAgSSGWcAAVsCW?format=jpg&name=900x900,False,,
1909057424113508522,https://x.com/lovelyghosh53/status/1909057424113508522,Swagz,@lovelyghosh53,"@letsblinkit  keeps delivering expired products in our area and spoiling our mornings! 
 @bhash  don't we have quality checks in place in your stores? This has now become a common phenomenon. 
Shall add Telangana CMO to this thread if this falls in deaf ears!",2025-04-07T01:35:33.000Z,0,0,3,https://pbs.twimg.com/media/Gn5VnA4aMAA98JK?format=jpg&name=small|https://pbs.twimg.com/media/Gn5VnCoaYAAUP86?format=jpg&name=small|https://pbs.twimg.com/media/Gn5VnDtbgAEStEl?format=jpg&name=small,False,,
1909006057231544733,https://x.com/ssr6628/status/1909006057231544733,somesh guru,@ssr6628,@letsblinkit   @zomatocare  You have again marked delivered without delivering the order no help from support I ll b moving to consumer forum tjis Time,2025-04-06T22:11:26.000Z,0,0,2,,False,,
1908998920921108577,https://x.com/SinghPrashant66/status/1908998920921108577,Prashant Singh,@SinghPrashant66,@letsblinkit   brother kindly give solution it's not gud to be honest,2025-04-06T21:43:04.000Z,0,0,2,https://pbs.twimg.com/media/Gn4gZLxWUAAb65-?format=jpg&name=small|https://pbs.twimg.com/media/Gn4gZLuWAAEdzlo?format=jpg&name=small,False,,
1908966181932851457,https://x.com/ProCloud_/status/1908966181932851457,Rise_Revolt_Rebel,@ProCloud_,"This is since last 30+ minutes, is se to achcha  I would have asked watchman to buy the things ..at least he would have earned something . @letsblinkit   @zomato  you are  just waste ..filth in the name of  #startupindia",2025-04-06T19:32:59.000Z,0,0,3,https://pbs.twimg.com/media/Gn4CoFpW8AASfGo?format=jpg&name=small,False,,
1909893421071847907,https://x.com/thunderpawan/status/1909893421071847907,PAWAN SINGH,@thunderpawan,"Hey  @letsblinkit   @zomato ,I was charged ₹265 for eggs with an MRP of ₹240 that's above MRP! Also,the pack was dated 29 March with only 3 days shelf life left. How can a customer consume 30 eggs in 3 days?This feels like unfair trade practice.Please look into it.  #ConsumerRights",2025-04-09T08:57:30.000Z,0,0,6,,False,,
1908949787153494449,https://x.com/kjitesh8/status/1908949787153494449,Jitesh kUMAR,@kjitesh8,"@letsblinkit   @blinkitcares  i have received wrong item from Blinkit. paper bag is smaller than shown in app, missing drawstrings in few paper bag, color fade . Support isn't helping. Kindly process return & refund now.",2025-04-06T18:27:50.000Z,0,0,1,https://pbs.twimg.com/media/Gn3ztvsXwAAAMdx?format=jpg&name=small|https://pbs.twimg.com/media/Gn3ztuLW4AAkp53?format=jpg&name=small,False,,
1909086906551324896,https://x.com/kjitesh8/status/1909086906551324896,Jitesh kUMAR,@kjitesh8,"@letsblinkit   @zomatocare   @blinkitcares  No response from Blinkit. Pathetic service, no customer care. Total fraud. Stop using Blinkit.  @ZeptoNow  is way better & reliable.",2025-04-07T03:32:42.000Z,0,0,3,,False,,
1908919966394425373,https://x.com/MohammadRabay4/status/1908919966394425373,Mohammad Rabay,@MohammadRabay4,"@letsblinkit  most shameless brand ever seen.
First they will send wrong cheaper product , when you go to support for complaint, they'll close that chat automatically everytime,
 @letsblinkit  people dont have money for free to waste on your fraud acts. 
Such cheap trade practices.",2025-04-06T16:29:20.000Z,0,0,2,,False,,
1908919612441313514,https://x.com/AM18921892/status/1908919612441313514,Aditya Mozumdar,@AM18921892,@letsblinkit  you imbeciles. You got my order wrong twice and now refuse to provide refund. I am shifting to Zepto,2025-04-06T16:27:56.000Z,0,0,2,,False,,
1909472637677428840,https://x.com/kkc_Delhi_6/status/1909472637677428840,Neelesh,@kkc_Delhi_6,@letsblinkit   check out weight if you order from blinkit. they send less. on website its 800-1000g . even exchange one is less,2025-04-08T05:05:27.000Z,0,0,4,https://pbs.twimg.com/media/Gn_PPlQWQAAvNST?format=jpg&name=360x360|https://pbs.twimg.com/media/Gn_PPpqXQAA841o?format=jpg&name=360x360,False,,
1899714684946952529,https://x.com/deepigoyal/status/1899714684946952529,Deepinder Goyal,@deepigoyal,"Update on Food Rescue 

Customers are now rescuing 75% of eligible orders and this number is steadily increasing. At the current rate, we are saving over 150,000 meals in a month. 

We’re truly grateful for the customer love this feature is receiving. On average, these orders are",2025-03-12T06:50:50.000Z,1000,48,172,https://pbs.twimg.com/media/GcBxbqzb0AAr--n?format=jpg&name=small,False,,
1908917836099047613,https://x.com/patelsagar7243/status/1908917836099047613,sagar patel,@patelsagar7243,"Iike if you order 7 things they will send you 6 and connecting with customer care has gone hard because of chat bots and there is no one with whom you can call and explain. I am not going to use blinkit again but please people are getting scammed, look into this matter",2025-04-06T16:20:52.000Z,0,0,2,,False,,
1909466603520925917,https://x.com/pradeepjibohara/status/1909466603520925917,PRADEEP BOHARA,@pradeepjibohara,Totally Unhygenic delivery.. nuisance..,2025-04-08T04:41:29.000Z,0,0,4,https://pbs.twimg.com/media/Gn_JwTNXAAA4ZrA?format=jpg&name=360x360|https://pbs.twimg.com/media/Gn_JwX8XIAA2oQB?format=jpg&name=360x360,False,,
1909462641052966918,https://x.com/haiderkhan1983/status/1909462641052966918,ADVOCATE ZEESHAN HAIDER,@haiderkhan1983,@letsblinkit  what is this..no expiry date mentioned on packing..plz don't use blinkit it is very fraud company.,2025-04-08T04:25:44.000Z,0,0,4,https://pbs.twimg.com/media/Gn_GJwPXsAARTXg?format=jpg&name=900x900,False,,
1909461656301961577,https://x.com/aninddanaath/status/1909461656301961577,Anindda Naath,@aninddanaath,Delivering near expiry products and forcing people to use then! Thats how  @letsblinkit  makes money!! Never ordering from you guys again. That’s why I prefer  @ZeptoNow  and  @bigbasket_com . Bye Bye  @letsblinkit . You can’t fool people forever!!,2025-04-08T04:21:49.000Z,0,0,4,,False,,
1879103434336686553,https://x.com/jindal_vibha/status/1879103434336686553,Vibha Jindal,@jindal_vibha,"How can it be legal for companies to expire a gift card in 1 year?
 @ZARA  Someone has paid the money for the gift card! 
Under the law, the minimum expiry period is 5 years! How they cheat customers!",2025-01-14T09:49:05.000Z,1,0,3,,False,,
1908933281833443624,https://x.com/nikhilladha/status/1908933281833443624,Nikhil Ladha,@nikhilladha,@letsblinkit   cancels the order by themselves and provided you a voucher instead of crediting to source of payment and the validity is only 1 month!,2025-04-06T17:22:15.000Z,3,1,7,,False,,
1908910339464327507,https://x.com/JitenderSi68048/status/1908910339464327507,Jitender Singh Shekhawat,@JitenderSi68048,"@letsblinkit  kindly don’t upload misleading images , and then you are also not accepting returns also that too on item like a bag which is still in sealed condition and being returned the moment it was delivered . KINDLY Resolve the issue",2025-04-06T15:51:05.000Z,0,0,1,,False,,
1908940551073804600,https://x.com/JitenderSi68048/status/1908940551073804600,Jitender Singh Shekhawat,@JitenderSi68048,"Atleast respond to it 
 @letsblinkit   @JaagoGrahak",2025-04-06T17:51:08.000Z,0,0,2,,False,,
1908901541307625767,https://x.com/OpSa42228/status/1908901541307625767,OP,@OpSa42228,"What kind of stuff did you deliver to us today? This was our first order, and we received rotten vegetables, broken into chunks. The rotten veggies alone cost me around ₹80, and you’re offering just ₹7 in compensation? Pathetic service.  @zomato",2025-04-06T15:16:07.000Z,0,0,2,https://pbs.twimg.com/media/Gn3H1ChWkAAQ6dU?format=jpg&name=small|https://pbs.twimg.com/media/Gn3H1CfW0AAaie2?format=jpg&name=small|https://pbs.twimg.com/media/Gn3H1ChWAAAOGAQ?format=jpg&name=small,False,,
1908898770869268963,https://x.com/k2_new/status/1908898770869268963,Karamat,@k2_new,"@letsblinkit  
ORD770916750
 #overpriced 
 #lessquatiry 
What I ordered and what I received",2025-04-06T15:05:07.000Z,0,0,2,https://pbs.twimg.com/media/Gn3FTZvWIAE1mbi?format=jpg&name=small|https://pbs.twimg.com/media/Gn3FTadXsAA3FAr?format=jpg&name=360x360,False,,
1908797461704953979,https://x.com/bevakoofi/status/1908797461704953979,Señorita,@bevakoofi,Is it me or  @letsblinkit  is just fooling around??? 66 rupees ke 5 nimbu? Really? Potatoes are not even 2 kgs.,2025-04-06T08:22:33.000Z,3,0,5,,False,,
1909433048858325409,https://x.com/bevakoofi/status/1909433048858325409,Señorita,@bevakoofi,No. I don't want few bucks. Imprive your services.,2025-04-08T02:28:09.000Z,0,0,4,,False,,
1909430292172898608,https://x.com/shalini2830/status/1909430292172898608,Shalini Sehgal Dhameja,@shalini2830,@letsblinkit  is this fair?? So near yet so much time to deliver????,2025-04-08T02:17:11.000Z,1,0,5,https://pbs.twimg.com/media/Gn-ouh6WwAAMhw2?format=jpg&name=small,False,,
1909423135637586196,https://x.com/Khushboo_122000/status/1909423135637586196,Khushboo Kumari,@Khushboo_122000,@letsblinkit  your customer agent was able to help me and wasted my time giving me incorrect information and when I said to end the chat he did not do that also.,2025-04-08T01:48:45.000Z,0,0,4,https://pbs.twimg.com/media/Gn-iNz4W8AA6xqT?format=jpg&name=900x900,False,,
1908893211537420448,https://x.com/pranawpandey27/status/1908893211537420448,Pranaw Pandey,@pranawpandey27,"@letsblinkit   @blinkitcares   @albinder  - ordered a product from you, but I realized I ordered the wrong size. I found out that there’s no exchange policy for such situations. It’s frustrating, Pls consider adding a more flexible return policy!  #CustomerFeedback   #blinking",2025-04-06T14:43:01.000Z,0,0,3,,False,,
1909675921290019174,https://x.com/twinklembm/status/1909675921290019174,twinkle sharma,@twinklembm,"Hey  @letsblinkit  

Why do you guys not have any customer support  ? Talking to an AI bit and that too doesn’t list all the issues .
I have place an order for which my amount got deducted and payment failed. 
 the amount is not refunded.  Your chat bot is useless",2025-04-08T18:33:14.000Z,0,0,3,https://pbs.twimg.com/media/GoCIIIDW8AArQT0?format=jpg&name=small,False,,
1909885560128184779,https://x.com/gkcgautam/status/1909885560128184779,Gautam Chaudhary,@gkcgautam,"While  @letsblinkit  print service is definitely godsent, why is the paper and print quality so bad?

 @albinder  Why not charge more if it's not possible to provide better quality at current prices?",2025-04-09T08:26:16.000Z,1,0,3,,False,,
1909883106674307332,https://x.com/RadhikaDhyani/status/1909883106674307332,Radhika Dhyani,@RadhikaDhyani,"@letsblinkit  so I have purchased dosa better on April 3. We used it the very next day but don't notice the expiration date. next day when we opened the packet, it was very smelly. On reporting  the issue, your support says it's our fault because we didn't report this on time.",2025-04-09T08:16:31.000Z,0,0,3,,False,,
1909881381548667264,https://x.com/RinikaB43795/status/1909881381548667264,Rinika Bari,@RinikaB43795,"Dear  @letsblinkit  today I ordered this tws from blinkit ..and this is what I received...
I tried contacting blinkit support but no refund no return was initiated ..even they tried to blame me for this shit...
This package was delivered by some person named Parimal...",2025-04-09T08:09:39.000Z,0,0,3,https://pbs.twimg.com/media/GoFC_pDXEAA9Vpe?format=jpg&name=small,False,,
1909910630079107218,https://x.com/RinikaB43795/status/1909910630079107218,Rinika Bari,@RinikaB43795,@zomato   @zomatocare,2025-04-09T10:05:53.000Z,0,0,1,,False,,
1909611208279236961,https://x.com/RkKhan1960677/status/1909611208279236961,Rk,@RkKhan1960677,@letsblinkit   @deepigoyal  kindly work on this it always shows currently unavailable and kindly add some more locations to it..have to go to 500m to collect the order,2025-04-08T14:16:05.000Z,0,0,2,https://pbs.twimg.com/media/GoBNRhuasAAZ_UC?format=jpg&name=900x900,False,,
1908533233479790823,https://x.com/DipsBbsr/status/1908533233479790823,Rafiki,@DipsBbsr,"BlinKit should change their name in Bbsr to ""Nap-It"" 45 mts & counting for a quick delivery order. 
 @zomato 
 @letsblinkit",2025-04-05T14:52:36.000Z,0,0,2,,False,,
1909308035190710729,https://x.com/DipsBbsr/status/1909308035190710729,Rafiki,@DipsBbsr,The order on 5th April,2025-04-07T18:11:23.000Z,0,0,4,,False,,
1908889303523958994,https://x.com/TheUnpenned/status/1908889303523958994,the_charming_crafts_,@TheUnpenned,@letsblinkit  why does your UI have problems only related to orders? My issue is not regarding a order but a payment portal. Request you to get in touch.,2025-04-06T14:27:30.000Z,0,0,3,https://pbs.twimg.com/media/Gn28tI0boAA1BXx?format=jpg&name=900x900,False,,
1908887812839010396,https://x.com/mukeshindia1/status/1908887812839010396,Mukesh Aggarwal,@mukeshindia1,Worst services in Delhi. Arrogance of Delivery Boy. Put packet on the floor without Bag with no resolution! Not compete with others! Worst experience.,2025-04-06T14:21:34.000Z,0,0,3,,False,,
